frame,person_id,closest_person_id,distance,threshold,violation
256,20,21,54.6,150,Yes
256,21,20,54.6,150,Yes
256,22,9,93.0,150,Yes
256,23,31,50.3,150,Yes
256,24,28,34.1,150,Yes
256,25,26,32.6,150,Yes
256,26,25,32.6,150,Yes
256,27,12,188.5,150,No
256,28,24,34.1,150,Yes
256,29,16,141.3,150,Yes
256,30,20,246.6,150,No
256,31,23,50.3,150,Yes
257,0,9,236.5,150,No
257,1,12,233.1,150,No
257,2,12,297.3,150,No
257,3,12,170.8,150,No
257,4,8,211.7,150,No
257,5,24,189.6,150,No
257,6,19,51.3,150,Yes
257,7,4,228.0,150,No
257,8,10,112.4,150,Yes
257,9,0,236.5,150,No
257,10,21,93.0,150,Yes
257,11,23,228.6,150,No
257,12,3,170.8,150,No
257,13,22,91.0,150,Yes
257,14,15,177.7,150,No
257,15,14,177.7,150,No
257,16,6,54.1,150,Yes
257,17,18,159.5,150,No
257,18,17,159.5,150,No
257,19,6,51.3,150,Yes
257,20,21,54.2,150,Yes
257,21,20,54.2,150,Yes
257,22,13,91.0,150,Yes
257,23,27,95.9,150,Yes
257,24,29,49.6,150,Yes
257,25,27,20.6,150,Yes
257,26,25,36.2,150,Yes
257,27,25,20.6,150,Yes
257,28,20,245.6,150,No
257,29,24,49.6,150,Yes
258,0,14,238.0,150,No
258,1,6,229.7,150,No
258,2,14,304.4,150,No
258,3,14,166.2,150,No
258,4,24,188.6,150,No
258,5,10,216.9,150,No
258,6,1,229.7,150,No
258,7,5,233.0,150,No
258,8,18,50.9,150,Yes
258,9,23,229.4,150,No
258,10,12,113.3,150,Yes
258,11,20,176.9,150,No
258,12,21,91.4,150,Yes
258,13,16,158.5,150,No
258,14,3,166.2,150,No
258,15,22,92.0,150,Yes
258,16,13,158.5,150,No
258,17,8,53.5,150,Yes
258,18,8,50.9,150,Yes
258,19,21,53.1,150,Yes
258,20,11,176.9,150,No
258,21,19,53.1,150,Yes
258,22,15,92.0,150,Yes
258,23,25,107.5,150,Yes
258,24,27,51.5,150,Yes
258,25,26,44.6,150,Yes
258,26,25,44.6,150,Yes
258,27,24,51.5,150,Yes
259,0,15,246.0,150,No
259,1,15,312.6,150,No
259,2,11,222.9,150,No
259,3,15,163.6,150,No
259,4,16,184.7,150,No
259,5,9,230.3,150,No
259,6,24,188.7,150,No
259,7,5,239.0,150,No
259,8,18,51.3,150,Yes
259,9,14,110.2,150,Yes
259,10,26,224.9,150,No
259,11,2,222.9,150,No
259,12,19,158.6,150,No
259,13,8,53.8,150,Yes
259,14,21,88.1,150,Yes
259,15,3,163.6,150,No
259,16,4,184.7,150,No
259,17,22,91.0,150,Yes
259,18,8,51.3,150,Yes
259,19,12,158.6,150,No
259,20,21,52.0,150,Yes
259,21,20,52.0,150,Yes
259,22,17,91.0,150,Yes
259,23,25,50.2,150,Yes
259,24,22,122.5,150,Yes
259,25,23,50.2,150,Yes
259,26,23,111.9,150,Yes
259,27,20,243.2,150,No
260,0,12,315.8,150,No
260,1,12,251.0,150,No
260,2,12,160.2,150,No
260,3,6,220.2,150,No
260,4,25,188.7,150,No
260,5,11,233.5,150,No
260,6,3,220.2,150,No
260,7,21,188.5,150,No
260,8,24,225.2,150,No
260,9,5,243.9,150,No
260,10,15,50.3,150,Yes
260,11,16,109.8,150,Yes
260,12,2,160.2,150,No
260,13,26,143.3,150,Yes
260,14,10,54.4,150,Yes
260,15,10,50.3,150,Yes
260,16,19,87.2,150,Yes
260,17,13,158.6,150,No
260,18,22,89.1,150,Yes
260,19,20,51.0,150,Yes
260,20,19,51.0,150,Yes
260,21,7,188.5,150,No
260,22,18,89.1,150,Yes
260,23,27,50.7,150,Yes
260,24,23,111.8,150,Yes
260,25,22,122.3,150,Yes
260,26,13,143.3,150,Yes
260,27,23,50.7,150,Yes
261,0,9,320.4,150,No
261,1,9,251.1,150,No
261,2,7,219.3,150,No
261,3,25,188.8,150,No
261,4,12,238.9,150,No
261,5,9,159.4,150,No
261,6,13,187.3,150,No
261,7,2,219.3,150,No
261,8,26,222.7,150,No
261,9,5,159.4,150,No
261,10,4,248.4,150,No
261,11,17,51.3,150,Yes
261,12,16,106.6,150,Yes
261,13,6,187.3,150,No
261,14,24,142.9,150,Yes
261,15,11,53.5,150,Yes
261,16,21,87.2,150,Yes
261,17,11,51.3,150,Yes
261,18,14,158.6,150,No
261,19,21,50.0,150,Yes
261,20,22,88.1,150,Yes
261,21,19,50.0,150,Yes
261,22,20,88.1,150,Yes
261,23,26,119.0,150,Yes
261,24,14,142.9,150,Yes
261,25,22,121.6,150,Yes
261,26,23,119.0,150,Yes
261,27,19,236.9,150,No
262,0,10,251.0,150,No
262,1,10,319.7,150,No
262,2,12,215.8,150,No
262,3,16,188.7,150,No
262,4,26,186.0,150,No
262,5,11,241.2,150,No
262,6,10,159.5,150,No
262,7,24,223.7,150,No
262,8,5,250.5,150,No
262,9,18,52.4,150,Yes
262,10,6,159.5,150,No
262,11,15,106.2,150,Yes
262,12,2,215.8,150,No
262,13,25,146.5,150,Yes
262,14,9,54.1,150,Yes
262,15,20,86.3,150,Yes
262,16,3,188.7,150,No
262,17,13,158.6,150,No
262,18,9,52.4,150,Yes
262,19,20,50.0,150,Yes
262,20,19,50.0,150,Yes
262,21,22,86.1,150,Yes
262,22,21,86.1,150,Yes
262,23,24,119.0,150,Yes
262,24,23,119.0,150,Yes
262,25,13,146.5,150,Yes
262,26,22,120.6,150,Yes
262,27,19,233.8,150,No
263,0,20,245.7,150,No
263,1,22,194.6,150,No
263,2,5,318.1,150,No
263,3,25,184.3,150,No
263,4,9,211.6,150,No
263,5,13,243.5,150,No
263,6,23,223.4,150,No
263,7,20,161.0,150,No
263,8,16,53.7,150,Yes
263,9,4,211.6,150,No
263,10,5,253.5,150,No
263,11,24,148.2,150,Yes
263,12,8,54.1,150,Yes
263,13,14,106.2,150,Yes
263,14,19,84.6,150,Yes
263,15,19,50.0,150,Yes
263,16,8,53.7,150,Yes
263,17,21,84.1,150,Yes
263,18,11,155.8,150,No
263,19,15,50.0,150,Yes
263,20,7,161.0,150,No
263,21,17,84.1,150,Yes
263,22,1,194.6,150,No
263,23,6,223.4,150,No
263,24,11,148.2,150,Yes
263,25,21,118.4,150,Yes
264,0,3,315.9,150,No
264,1,8,236.8,150,No
264,2,23,225.0,150,No
264,3,10,245.8,150,No
264,4,26,182.0,150,No
264,5,8,198.1,150,No
264,6,16,161.6,150,No
264,7,19,52.9,150,Yes
264,8,5,198.1,150,No
264,9,3,258.2,150,No
264,10,14,105.8,150,Yes
264,11,28,149.7,150,Yes
264,12,7,54.1,150,Yes
264,13,20,50.2,150,Yes
264,14,20,80.4,150,Yes
264,15,18,208.3,150,No
264,16,6,161.6,150,No
264,17,11,157.3,150,No
264,18,15,208.3,150,No
264,19,7,52.9,150,Yes
264,20,13,50.2,150,Yes
264,21,22,81.2,150,Yes
264,22,21,81.2,150,Yes
264,23,27,130.3,150,Yes
264,24,13,220.1,150,No
264,25,29,65.5,150,Yes
264,26,21,115.4,150,Yes
264,27,29,15.8,150,Yes
264,28,11,149.7,150,Yes
264,29,27,15.8,150,Yes
265,0,3,314.0,150,No
265,1,9,227.8,150,No
265,2,24,231.9,150,No
265,3,6,246.3,150,No
265,4,9,202.9,150,No
265,5,26,177.2,150,No
265,6,13,105.3,150,Yes
265,7,17,52.9,150,Yes
265,8,14,163.2,150,No
265,9,4,202.9,150,No
265,10,3,258.8,150,No
265,11,21,158.7,150,No
265,12,7,54.4,150,Yes
265,13,18,81.6,150,Yes
265,14,8,163.2,150,No
265,15,20,207.3,150,No
265,16,18,49.5,150,Yes
265,17,7,52.9,150,Yes
265,18,16,49.5,150,Yes
265,19,22,80.2,150,Yes
265,20,15,207.3,150,No
265,21,11,158.7,150,No
265,22,19,80.2,150,Yes
265,23,16,217.4,150,No
265,24,27,137.4,150,Yes
265,25,27,78.2,150,Yes
265,26,19,114.8,150,Yes
265,27,25,78.2,150,Yes
266,0,3,311.6,150,No
266,1,5,215.4,150,No
266,2,27,238.3,150,No
266,3,6,248.2,150,No
266,4,25,176.4,150,No
266,5,14,213.6,150,No
266,6,13,106.6,150,Yes
266,7,11,52.6,150,Yes
266,8,12,163.8,150,No
266,9,3,260.2,150,No
266,10,18,159.0,150,No
266,11,7,52.6,150,Yes
266,12,8,163.8,150,No
266,13,19,81.3,150,Yes
266,14,5,213.6,150,No
266,15,16,199.4,150,No
266,16,15,199.4,150,No
266,17,19,50.8,150,Yes
266,18,10,159.0,150,No
266,19,17,50.8,150,Yes
266,20,7,52.9,150,Yes
266,21,23,80.4,150,Yes
266,22,17,213.2,150,No
266,23,21,80.4,150,Yes
266,24,26,79.8,150,Yes
266,25,21,113.2,150,Yes
266,26,24,79.8,150,Yes
266,27,26,140.9,150,Yes
267,0,2,308.3,150,No
267,1,4,206.3,150,No
267,2,7,250.4,150,No
267,3,25,241.5,150,No
267,4,1,206.3,150,No
267,5,28,173.4,150,No
267,6,15,164.8,150,No
267,7,12,104.9,150,Yes
267,8,18,51.6,150,Yes
267,9,22,260.7,150,No
267,10,8,52.8,150,Yes
267,11,20,52.6,150,Yes
267,12,20,79.1,150,Yes
267,13,29,152.6,150,No
267,14,13,159.5,150,No
267,15,6,164.8,150,No
267,16,17,195.5,150,No
267,17,16,195.5,150,No
267,18,8,51.6,150,Yes
267,19,27,18.1,150,Yes
267,20,11,52.6,150,Yes
267,21,23,80.6,150,Yes
267,22,11,213.7,150,No
267,23,21,80.6,150,Yes
267,24,26,80.5,150,Yes
267,25,26,144.9,150,Yes
267,26,24,80.5,150,Yes
267,27,19,18.1,150,Yes
267,28,21,113.9,150,Yes
267,29,13,152.6,150,No
268,0,2,303.6,150,No
268,1,4,200.8,150,No
268,2,10,253.7,150,No
268,3,27,170.5,150,No
268,4,1,200.8,150,No
268,5,25,243.7,150,No
268,6,26,163.6,150,No
268,7,17,51.6,150,Yes
268,8,21,258.9,150,No
268,9,7,53.1,150,Yes
268,10,14,105.3,150,Yes
268,11,20,191.6,150,No
268,12,18,52.6,150,Yes
268,13,28,154.9,150,No
268,14,18,79.6,150,Yes
268,15,4,222.8,150,No
268,16,13,159.5,150,No
268,17,7,51.6,150,Yes
268,18,12,52.6,150,Yes
268,19,23,78.9,150,Yes
268,20,11,191.6,150,No
268,21,12,210.3,150,No
268,22,24,92.2,150,Yes
268,23,19,78.9,150,Yes
268,24,22,92.2,150,Yes
268,25,22,152.7,150,No
268,26,6,163.6,150,No
268,27,19,113.5,150,Yes
268,28,13,154.9,150,No
269,0,2,290.5,150,No
269,1,11,190.9,150,No
269,2,9,266.7,150,No
269,3,27,170.2,150,No
269,4,16,183.2,150,No
269,5,19,52.9,150,Yes
269,6,25,248.8,150,No
269,7,11,230.6,150,No
269,8,1,246.1,150,No
269,9,13,105.8,150,Yes
269,10,21,258.1,150,No
269,11,1,190.9,150,No
269,12,5,54.7,150,Yes
269,13,18,78.9,150,Yes
269,14,24,147.0,150,Yes
269,15,18,52.2,150,Yes
269,16,4,183.2,150,No
269,17,23,79.1,150,Yes
269,18,15,52.2,150,Yes
269,19,5,52.9,150,Yes
269,20,24,12.2,150,Yes
269,21,15,208.8,150,No
269,22,26,101.0,150,Yes
269,23,17,79.1,150,Yes
269,24,20,12.2,150,Yes
269,25,22,160.3,150,No
269,26,22,101.0,150,Yes
269,27,29,60.5,150,Yes
269,28,14,161.0,150,No
269,29,27,60.5,150,Yes
270,0,2,280.3,150,No
270,1,9,188.5,150,No
270,2,7,274.5,150,No
270,3,16,179.5,150,No
270,4,28,166.2,150,No
270,5,9,233.6,150,No
270,6,19,52.9,150,Yes
270,7,14,106.4,150,Yes
270,8,1,249.6,150,No
270,9,1,188.5,150,No
270,10,25,262.5,150,No
270,11,22,258.5,150,No
270,12,18,53.1,150,Yes
270,13,6,55.0,150,Yes
270,14,18,78.4,150,Yes
270,15,24,145.0,150,Yes
270,16,3,179.5,150,No
270,17,21,77.6,150,Yes
270,18,12,53.1,150,Yes
270,19,6,52.9,150,Yes
270,20,24,11.0,150,Yes
270,21,17,77.6,150,Yes
270,22,12,206.7,150,No
270,23,27,109.6,150,Yes
270,24,20,11.0,150,Yes
270,25,27,152.3,150,No
270,26,15,162.3,150,No
270,27,23,109.6,150,Yes
270,28,29,60.7,150,Yes
270,29,28,60.7,150,Yes
271,0,2,272.6,150,No
271,1,4,184.0,150,No
271,2,0,272.6,150,No
271,3,25,167.0,150,No
271,4,1,184.0,150,No
271,5,4,238.4,150,No
271,6,23,268.6,150,No
271,7,12,104.5,150,Yes
271,8,17,52.4,150,Yes
271,9,22,256.9,150,No
271,10,8,54.8,150,Yes
271,11,4,250.6,150,No
271,12,21,78.2,150,Yes
271,13,24,175.9,150,No
271,14,19,78.8,150,Yes
271,15,16,157.0,150,No
271,16,15,157.0,150,No
271,17,8,52.4,150,Yes
271,18,21,53.0,150,Yes
271,19,14,78.8,150,Yes
271,20,26,113.3,150,Yes
271,21,18,53.0,150,Yes
271,22,18,205.4,150,No
271,23,26,150.3,150,No
271,24,13,175.9,150,No
271,25,19,114.8,150,Yes
271,26,20,113.3,150,Yes
271,27,15,163.6,150,No
272,0,2,263.2,150,No
272,1,5,177.9,150,No
272,2,0,263.2,150,No
272,3,26,181.0,150,No
272,4,24,166.9,150,No
272,5,1,177.9,150,No
272,6,5,240.4,150,No
272,7,22,249.3,150,No
272,8,14,102.9,150,Yes
272,9,23,253.3,150,No
272,10,19,77.5,150,Yes
272,11,5,250.5,150,No
272,12,18,52.8,150,Yes
272,13,12,55.5,150,Yes
272,14,21,76.1,150,Yes
272,15,17,148.9,150,Yes
272,16,21,55.0,150,Yes
272,17,15,148.9,150,Yes
272,18,12,52.8,150,Yes
272,19,10,77.5,150,Yes
272,20,25,59.2,150,Yes
272,21,16,55.0,150,Yes
272,22,25,150.6,150,No
272,23,16,201.2,150,No
272,24,29,59.8,150,Yes
272,25,20,59.2,150,Yes
272,26,3,181.0,150,No
272,27,15,166.8,150,No
272,28,25,59.5,150,Yes
272,29,24,59.8,150,Yes
272,30,17,205.8,150,No
273,0,1,260.2,150,No
273,1,0,260.2,150,No
273,2,4,240.6,150,No
273,3,4,170.1,150,No
273,4,3,170.1,150,No
273,5,24,166.6,150,No
273,6,21,251.4,150,No
273,7,14,101.6,150,Yes
273,8,15,248.1,150,No
273,9,13,155.2,150,No
273,10,18,52.4,150,Yes
273,11,10,54.8,150,Yes
273,12,4,248.5,150,No
273,13,9,155.2,150,No
273,14,22,74.0,150,Yes
273,15,28,153.1,150,No
273,16,22,55.0,150,Yes
273,17,19,76.2,150,Yes
273,18,10,52.4,150,Yes
273,19,17,76.2,150,Yes
273,20,0,451.7,150,No
273,21,16,200.2,150,No
273,22,16,55.0,150,Yes
273,23,13,164.9,150,No
273,24,29,59.8,150,Yes
273,25,27,13.0,150,Yes
273,26,28,64.0,150,Yes
273,27,25,13.0,150,Yes
273,28,27,41.2,150,Yes
273,29,24,59.8,150,Yes
274,0,1,256.0,150,No
274,1,0,256.0,150,No
274,2,8,129.9,150,Yes
274,3,27,31.0,150,Yes
274,4,8,261.4,150,No
274,5,23,243.6,150,No
274,6,25,163.6,150,No
274,7,0,456.3,150,No
274,8,2,129.9,150,Yes
274,9,20,97.7,150,Yes
274,10,17,52.6,150,Yes
274,11,14,155.2,150,No
274,12,10,54.8,150,Yes
274,13,8,229.4,150,No
274,14,11,155.2,150,No
274,15,20,74.1,150,Yes
274,16,20,56.1,150,Yes
274,17,10,52.6,150,Yes
274,18,14,162.7,150,No
274,19,21,72.7,150,Yes
274,20,16,56.1,150,Yes
274,21,19,72.7,150,Yes
274,22,26,161.6,150,No
274,23,16,195.8,150,No
274,24,26,54.0,150,Yes
274,25,28,60.5,150,Yes
274,26,24,54.0,150,Yes
274,27,3,31.0,150,Yes
274,28,25,60.5,150,Yes
274,29,26,63.3,150,Yes
275,0,2,253.2,150,No
275,1,0,459.2,150,No
275,2,0,253.2,150,No
275,3,23,240.4,150,No
275,4,11,274.6,150,No
275,5,17,239.3,150,No
275,6,11,113.0,150,Yes
275,7,11,220.8,150,No
275,8,16,52.6,150,Yes
275,9,22,96.8,150,Yes
275,10,27,160.5,150,No
275,11,6,113.0,150,Yes
275,12,14,152.1,150,No
275,13,8,54.8,150,Yes
275,14,12,152.1,150,No
275,15,22,72.2,150,Yes
275,16,8,52.6,150,Yes
275,17,19,192.3,150,No
275,18,14,166.4,150,No
275,19,22,57.0,150,Yes
275,20,25,50.0,150,Yes
275,21,24,74.0,150,Yes
275,22,19,57.0,150,Yes
275,23,25,165.6,150,No
275,24,21,74.0,150,Yes
275,25,20,50.0,150,Yes
275,26,25,72.1,150,Yes
275,27,29,60.5,150,Yes
275,28,12,210.6,150,No
275,29,27,60.5,150,Yes
276,0,2,254.0,150,No
276,1,26,284.4,150,No
276,2,0,254.0,150,No
276,3,24,242.0,150,No
276,4,27,159.4,150,No
276,5,2,461.4,150,No
276,6,21,237.3,150,No
276,7,26,210.9,150,No
276,8,18,94.8,150,Yes
276,9,17,52.9,150,Yes
276,10,28,65.1,150,Yes
276,11,18,71.3,150,Yes
276,12,15,150.2,150,No
276,13,9,56.1,150,Yes
276,14,25,48.0,150,Yes
276,15,12,150.2,150,No
276,16,18,56.1,150,Yes
276,17,9,52.9,150,Yes
276,18,16,56.1,150,Yes
276,19,22,71.2,150,Yes
276,20,12,165.7,150,No
276,21,16,190.2,150,No
276,22,19,71.2,150,Yes
276,23,25,72.7,150,Yes
276,24,25,170.8,150,No
276,25,14,48.0,150,Yes
276,26,28,55.3,150,Yes
276,27,29,60.3,150,Yes
276,28,26,55.3,150,Yes
276,29,27,60.3,150,Yes
277,0,1,252.0,150,No
277,1,0,252.0,150,No
277,2,25,241.4,150,No
277,3,28,157.4,150,No
277,4,21,295.4,150,No
277,5,22,236.3,150,No
277,6,21,224.7,150,No
277,7,16,94.4,150,Yes
277,8,17,51.5,150,Yes
277,9,8,57.4,150,Yes
277,10,14,149.2,150,Yes
277,11,0,465.1,150,No
277,12,26,45.0,150,Yes
277,13,16,71.4,150,Yes
277,14,10,149.2,150,Yes
277,15,10,171.7,150,No
277,16,18,55.1,150,Yes
277,17,8,51.5,150,Yes
277,18,16,55.1,150,Yes
277,19,23,72.1,150,Yes
277,20,21,71.3,150,Yes
277,21,20,71.3,150,Yes
277,22,18,186.5,150,No
277,23,19,72.1,150,Yes
277,24,26,78.5,150,Yes
277,25,26,173.3,150,No
277,26,12,45.0,150,Yes
277,27,14,213.0,150,No
277,28,29,60.2,150,Yes
277,29,28,60.2,150,Yes
278,0,1,249.2,150,No
278,1,0,249.2,150,No
278,2,23,295.2,150,No
278,3,26,241.7,150,No
278,4,24,155.3,150,No
278,5,16,90.5,150,Yes
278,6,23,222.5,150,No
278,7,21,233.9,150,No
278,8,20,52.4,150,Yes
278,9,12,148.0,150,Yes
278,10,16,71.8,150,Yes
278,11,8,57.0,150,Yes
278,12,9,148.0,150,Yes
278,13,29,43.0,150,Yes
278,14,16,58.1,150,Yes
278,15,9,168.6,150,No
278,16,14,58.1,150,Yes
278,17,19,69.3,150,Yes
278,18,0,467.5,150,No
278,19,17,69.3,150,Yes
278,20,8,52.4,150,Yes
278,21,14,181.2,150,No
278,22,29,81.1,150,Yes
278,23,28,71.7,150,Yes
278,24,27,60.1,150,Yes
278,25,12,213.8,150,No
278,26,29,176.8,150,No
278,27,24,60.1,150,Yes
278,28,23,71.7,150,Yes
278,29,13,43.0,150,Yes
279,0,1,244.6,150,No
279,1,0,244.6,150,No
279,2,23,291.5,150,No
279,3,22,248.4,150,No
279,4,17,234.5,150,No
279,5,27,151.8,150,No
279,6,14,85.6,150,Yes
279,7,10,146.8,150,Yes
279,8,21,52.4,150,Yes
279,9,23,226.2,150,No
279,10,7,146.8,150,Yes
279,11,8,56.5,150,Yes
279,12,14,61.2,150,Yes
279,13,14,69.2,150,Yes
279,14,12,61.2,150,Yes
279,15,7,168.9,150,No
279,16,18,69.1,150,Yes
279,17,12,173.5,150,No
279,18,16,69.1,150,Yes
279,19,0,477.1,150,No
279,20,24,119.9,150,Yes
279,21,8,52.4,150,Yes
279,22,25,117.1,150,Yes
279,23,9,226.2,150,No
279,24,25,90.4,150,Yes
279,25,24,90.4,150,Yes
279,26,10,216.8,150,No
279,27,28,62.0,150,Yes
279,28,27,62.0,150,Yes
280,0,1,242.6,150,No
280,1,0,242.6,150,No
280,2,27,301.5,150,No
280,3,24,254.1,150,No
280,4,29,156.2,150,No
280,5,14,83.3,150,Yes
280,6,16,234.8,150,No
280,7,18,146.5,150,Yes
280,8,20,51.1,150,Yes
280,9,15,68.5,150,Yes
280,10,8,55.5,150,Yes
280,11,27,197.7,150,No
280,12,14,69.9,150,Yes
280,13,14,59.2,150,Yes
280,14,13,59.2,150,Yes
280,15,9,68.5,150,Yes
280,16,13,174.8,150,No
280,17,26,65.0,150,Yes
280,18,7,146.5,150,Yes
280,19,7,169.8,150,No
280,20,8,51.1,150,Yes
280,21,26,58.1,150,Yes
280,22,27,118.9,150,Yes
280,23,21,89.6,150,Yes
280,24,23,119.1,150,Yes
280,25,18,220.2,150,No
280,26,21,58.1,150,Yes
280,27,22,118.9,150,Yes
280,28,0,480.9,150,No
280,29,4,156.2,150,No
281,0,1,238.7,150,No
281,1,0,238.7,150,No
281,2,21,306.8,150,No
281,3,26,258.9,150,No
281,4,28,156.2,150,No
281,5,18,234.5,150,No
281,6,16,79.2,150,Yes
281,7,13,147.4,150,Yes
281,8,22,52.9,150,Yes
281,9,8,55.0,150,Yes
281,10,16,58.1,150,Yes
281,11,16,70.6,150,Yes
281,12,15,184.6,150,No
281,13,7,147.4,150,Yes
281,14,17,68.4,150,Yes
281,15,21,111.1,150,Yes
281,16,10,58.1,150,Yes
281,17,14,68.4,150,Yes
281,18,10,176.1,150,No
281,19,27,62.4,150,Yes
281,20,7,168.6,150,No
281,21,15,111.1,150,Yes
281,22,8,52.9,150,Yes
281,23,27,62.2,150,Yes
281,24,0,486.2,150,No
281,25,23,91.5,150,Yes
281,26,25,119.0,150,Yes
281,27,23,62.2,150,Yes
281,28,4,156.2,150,No
282,0,2,235.7,150,No
282,1,23,302.8,150,No
282,2,0,235.7,150,No
282,3,14,234.1,150,No
282,4,29,152.1,150,No
282,5,25,252.8,150,No
282,6,13,147.4,150,Yes
282,7,18,69.3,150,Yes
282,8,19,75.6,150,Yes
282,9,19,57.1,150,Yes
282,10,16,187.0,150,No
282,11,22,52.0,150,Yes
282,12,11,55.0,150,Yes
282,13,6,147.4,150,Yes
282,14,9,176.0,150,No
282,15,19,69.9,150,Yes
282,16,23,99.0,150,Yes
282,17,26,66.7,150,Yes
282,18,7,69.3,150,Yes
282,19,9,57.1,150,Yes
282,20,6,168.6,150,No
282,21,26,57.2,150,Yes
282,22,11,52.0,150,Yes
282,23,16,99.0,150,Yes
282,24,21,76.7,150,Yes
282,25,24,135.0,150,Yes
282,26,21,57.2,150,Yes
282,27,0,492.7,150,No
282,28,29,65.0,150,Yes
282,29,28,65.0,150,Yes
283,0,2,227.0,150,No
283,1,18,297.5,150,No
283,2,0,227.0,150,No
283,3,24,249.9,150,No
283,4,28,156.2,150,No
283,5,16,236.5,150,No
283,6,8,191.3,150,No
283,7,15,148.1,150,Yes
283,8,18,80.6,150,Yes
283,9,23,51.5,150,Yes
283,10,20,72.9,150,Yes
283,11,20,57.0,150,Yes
283,12,9,57.3,150,Yes
283,13,17,69.8,150,Yes
283,14,20,71.3,150,Yes
283,15,7,148.1,150,Yes
283,16,29,174.2,150,No
283,17,13,69.8,150,Yes
283,18,8,80.6,150,Yes
283,19,7,168.2,150,No
283,20,11,57.0,150,Yes
283,21,25,72.0,150,Yes
283,22,27,68.9,150,Yes
283,23,9,51.5,150,Yes
283,24,21,141.0,150,Yes
283,25,27,56.3,150,Yes
283,26,9,499.8,150,No
283,27,25,56.3,150,Yes
283,28,4,156.2,150,No
283,29,11,97.0,150,Yes
284,0,3,277.7,150,No
284,1,4,212.8,150,No
284,2,17,161.0,150,No
284,3,6,71.6,150,Yes
284,4,1,212.8,150,No
284,5,18,267.9,150,No
284,6,3,71.6,150,Yes
284,7,25,234.2,150,No
284,8,22,146.7,150,Yes
284,9,23,52.4,150,Yes
284,10,21,66.9,150,Yes
284,11,9,59.1,150,Yes
284,12,21,57.1,150,Yes
284,13,21,72.9,150,Yes
284,14,6,186.1,150,No
284,15,19,77.9,150,Yes
284,16,8,168.6,150,No
284,17,20,69.8,150,Yes
284,18,15,141.0,150,Yes
284,19,27,56.3,150,Yes
284,20,17,69.8,150,Yes
284,21,12,57.1,150,Yes
284,22,8,146.7,150,Yes
284,23,9,52.4,150,Yes
284,24,27,72.9,150,Yes
284,25,12,176.7,150,No
284,26,9,503.6,150,No
284,27,19,56.3,150,Yes
285,0,5,271.2,150,No
285,1,4,208.5,150,No
285,2,5,70.4,150,Yes
285,3,16,160.4,150,No
285,4,1,208.5,150,No
285,5,2,70.4,150,Yes
285,6,15,267.6,150,No
285,7,26,230.4,150,No
285,8,22,147.5,150,Yes
285,9,23,52.0,150,Yes
285,10,9,60.0,150,Yes
285,11,17,62.4,150,Yes
285,12,2,184.8,150,No
285,13,17,55.0,150,Yes
285,14,17,76.0,150,Yes
285,15,18,143.0,150,Yes
285,16,21,68.1,150,Yes
285,17,13,55.0,150,Yes
285,18,20,77.1,150,Yes
285,19,8,169.2,150,No
285,20,25,58.2,150,Yes
285,21,16,68.1,150,Yes
285,22,8,147.5,150,Yes
285,23,9,52.0,150,Yes
285,24,25,73.4,150,Yes
285,25,20,58.2,150,Yes
285,26,13,175.8,150,No
285,27,9,505.5,150,No
285,28,19,322.0,150,No
286,0,7,266.7,150,No
286,1,3,204.8,150,No
286,2,17,158.4,150,No
286,3,1,204.8,150,No
286,4,5,190.2,150,No
286,5,7,73.2,150,Yes
286,6,14,269.5,150,No
286,7,5,73.2,150,Yes
286,8,26,230.0,150,No
286,9,24,52.2,150,Yes
286,10,13,150.5,150,No
286,11,9,59.6,150,Yes
286,12,20,60.6,150,Yes
286,13,10,150.5,150,No
286,14,19,145.0,150,Yes
286,15,20,54.0,150,Yes
286,16,17,67.2,150,Yes
286,17,16,67.2,150,Yes
286,18,20,77.1,150,Yes
286,19,22,76.9,150,Yes
286,20,15,54.0,150,Yes
286,21,10,169.8,150,No
286,22,25,58.0,150,Yes
286,23,25,74.8,150,Yes
286,24,9,52.2,150,Yes
286,25,22,58.0,150,Yes
286,26,15,175.0,150,No
286,27,21,323.0,150,No
287,0,2,202.6,150,No
287,1,3,265.0,150,No
287,2,0,202.6,150,No
287,3,9,78.0,150,Yes
287,4,9,192.5,150,No
287,5,17,158.0,150,No
287,6,13,269.5,150,No
287,7,24,54.1,150,Yes
287,8,7,60.0,150,Yes
287,9,3,78.0,150,Yes
287,10,12,150.4,150,No
287,11,26,228.1,150,No
287,12,10,150.4,150,No
287,13,20,146.1,150,Yes
287,14,19,54.0,150,Yes
287,15,19,59.7,150,Yes
287,16,17,64.7,150,Yes
287,17,16,64.7,150,Yes
287,18,19,78.8,150,Yes
287,19,14,54.0,150,Yes
287,20,21,79.4,150,Yes
287,21,25,56.0,150,Yes
287,22,10,172.0,150,No
287,23,25,77.4,150,Yes
287,24,7,54.1,150,Yes
287,25,21,56.0,150,Yes
287,26,14,174.8,150,No
288,0,3,201.9,150,No
288,1,2,264.1,150,No
288,2,5,79.4,150,Yes
288,3,0,201.9,150,No
288,4,5,197.0,150,No
288,5,2,79.4,150,Yes
288,6,17,156.8,150,No
288,7,12,267.6,150,No
288,8,26,222.3,150,No
288,9,24,55.0,150,Yes
288,10,9,60.4,150,Yes
288,11,13,150.4,150,No
288,12,19,151.1,150,No
288,13,11,150.4,150,No
